Production_budget,Worldwide_gross
8000000.00,674032.00
165000000.00,676404566.00
18000000.00,676698.00
80000000.00,677923379.00
4000000.00,679482.00
55000000.00,679838260.00
31000000.00,68079671.00
35000000.00,68170792.00
10000000.00,68220952.00
10000000.00,68264973.00
21000000.00,68271146.00
63000000.00,68310140.00
60000000.00,68336997.00
20000000.00,68349884.00
3000000.00,68452128.00
19000000.00,68467960.00
10000000.00,68541786.00
26000000.00,68613992.00
8500000.00,68695443.00
35000000.00,68712365.00
10000000.00,68722848.00
16000000.00,68848446.00
30000000.00,68984536.00
500000.00,680914.00
10000.00,683509.00
8000000.00,685780.00
50000000.00,687557727.00
150000000.00,688858992.00
50000000.00,688934822.00
127500000.00,689420051.00
110000000.00,689742192.00
80000000.00,69131860.00
70000000.00,69157016.00
50000000.00,69411370.00
50000000.00,69425966.00
39000000.00,69538833.00
100000000.00,69548641.00
5700000.00,69582.00
80000000.00,69618634.00
65000000.00,69688384.00
22000000.00,69698495.00
20500000.00,69701637.00
11000000.00,69752402.00
55000000.00,69759296.00
70000000.00,69792704.00
40000000.00,69817991.00
12800000.00,69821476.00
12500000.00,69826708.00
76000000.00,69845011.00
15000000.00,69847348.00
20000000.00,69911903.00
15000000.00,69995385.00
3200000.00,690872.00
2000000.00,691880.00
145000000.00,694713230.00
40000000.00,7000000.00
15300000.00,7000000.00
12500000.00,7000000.00
1500000.00,7000000.00
1200000.00,7000000.00
30000000.00,7005468.00
5600000.00,7009668.00
4500000.00,7011317.00
100000.00,7014590.00
7000000.00,7017859.00
23000000.00,7018525.00
1200000.00,7020059.00
20000000.00,7022183.00
20000000.00,7023292.00
200000.00,7033.00
2600000.00,7033931.00
10000000.00,7037886.00
100000000.00,7094995.00
5000000.00,7100000.00
54000000.00,7126002.00
18000000.00,7129670.00
175000.00,7137502.00
25000000.00,7164995.00
16000000.00,7171320.00
4900000.00,7174984.00
18000000.00,7190505.00
150000.00,7193.00
12000000.00,7203439.00
31000000.00,7220490.00
13300000.00,7229933.00
2540000.00,7235585.00
3000000.00,7241309.00
5200000.00,7260661.00
17000000.00,7265283.00
3000000.00,7282851.00
8000000.00,7298786.00
3000000.00,7301115.00
16800000.00,7313697.00
2000000.00,7369373.00
4500000.00,7389233.00
900000.00,7396.00
20000000.00,7405084.00
3000000.00,7445044.00
17500000.00,7454184.00
2000000.00,7482387.00
240000.00,7484.00
4500000.00,7510877.00
4000000.00,7555256.00
5000000.00,7556.00
8500000.00,7573551.00
19000000.00,7576604.00
10000000.00,7582196.00
15000000.00,7583050.00
16000000.00,7585011.00
2000000.00,7600000.00
3250000.00,7680.00
18000000.00,7680250.00
41000000.00,7684524.00
9000000.00,7704357.00
750000.00,7712436.00
18000000.00,7719630.00
40000000.00,7729552.00
30000000.00,7755686.00
2000000.00,7756617.00
3000000.00,7777790.00
1900000.00,7785229.00
2000000.00,7799257.00
2000000.00,7800000.00
1000000.00,7800000.00
300000.00,7808524.00
6000000.00,7818479.00
7000000.00,7824358.00
1200000.00,7826.00
10000000.00,7843145.00
10000000.00,7862131.00
13000000.00,7881335.00
15000000.00,7885048.00
3000000.00,7888000.00
500000.00,7890.00
12000000.00,7900000.00
600000.00,7943.00
6900000.00,7950889.00
5000000.00,7951247.00
40000000.00,7974607.00
325000.00,70000000.00
14000000.00,70001698.00
24000000.00,70027933.00
35000000.00,70064800.00
19000000.00,70164105.00
1800000.00,70165900.00
35000000.00,70187088.00
30000000.00,70200000.00
45000000.00,70216497.00
25000000.00,70326393.00
17000000.00,70355813.00
10000000.00,70527.00
22000000.00,70536870.00
70000000.00,70546865.00
32000000.00,70587268.00
30000000.00,70689968.00
55000000.00,70692101.00
6500000.00,70712099.00
20000000.00,70743839.00
40000000.00,70836296.00
60000000.00,70893782.00
14600000.00,70906973.00
48000000.00,70937778.00
22000000.00,70949793.00
33000000.00,70958.00
8000000.00,700261.00
35000000.00,701720047.00
1000000.00,703.00
1000000.00,703020.00
68000000.00,706102828.00
151000000.00,708272592.00
200000000.00,708996336.00
42000000.00,71000000.00
49000000.00,71004627.00
25000000.00,71009334.00
50000000.00,71052604.00
60000000.00,71073932.00
35000000.00,71118378.00
48000000.00,71171825.00
30000000.00,71172251.00
55000000.00,71189835.00
20000000.00,71232214.00
2600000.00,71248.00
25000000.00,71390601.00
28000000.00,71430876.00
80000000.00,71485043.00
75000000.00,71523271.00
3100000.00,71558971.00
25000000.00,71594792.00
7000.00,71644.00
60000000.00,71719931.00
40000000.00,71743823.00
45000000.00,71856239.00
72500000.00,71880305.00
10500000.00,71923560.00
170000000.00,710644566.00
4500000.00,713413.00
170000000.00,714401889.00
7000000.00,719699.00
110000000.00,72004159.00
17000000.00,72071636.00
300000.00,72103.00
2500000.00,72260.00
2000000.00,72277.00
40000000.00,72295262.00
45000000.00,72359917.00
20000000.00,72427301.00
65000000.00,72516819.00
2000000.00,72544.00
14000000.00,72571864.00
49000000.00,72689126.00
75000000.00,72785169.00
17000000.00,72835710.00
11000000.00,72989781.00
180000000.00,720539572.00
10000000.00,721108.00
10000000.00,723388.00
1250000.00,726460.00
35000000.00,73026302.00
13000000.00,73180297.00
48000000.00,73181742.00
20000000.00,73206343.00
42000000.00,73239258.00
15000000.00,73259017.00
28000000.00,73421224.00
75000000.00,73521587.00
70000000.00,73591500.00
18000000.00,73695194.00
45000000.00,73706.00
13000000.00,73798736.00
27000000.00,73826768.00
40000000.00,73866088.00
15000000.00,73887546.00
38000000.00,73956241.00
20000000.00,73964713.00
3000000.00,73986904.00
175000000.00,731463377.00
5700000.00,731613.00
4600000.00,731767.00
40000000.00,734423.00
5400000.00,735324.00
150000000.00,738576929.00
85000000.00,74120792.00
40000000.00,74156610.00
20000000.00,74180745.00
21500000.00,74290305.00
12000000.00,74433837.00
5600000.00,74566042.00
65000000.00,74575290.00
5000000.00,74639.00
12000000.00,74727492.00
20000000.00,74781999.00
30000000.00,74787599.00
55000000.00,74870866.00
55000000.00,74966854.00
1900000.00,740932.00
250000.00,743216.00
200000000.00,743588329.00
175000000.00,746846894.00
145000000.00,746921271.00
200000000.00,747862775.00
1300000.00,749741.00
4000000.00,75078.00
35000000.00,75281179.00
40000000.00,75389090.00
100000000.00,75479631.00
40000000.00,75505856.00
14000000.00,75525718.00
68000000.00,75685268.00
26000000.00,75763814.00
45000000.00,75854588.00
35000000.00,75885196.00
33000000.00,75898100.00
60000000.00,75965567.00
52000000.00,75997067.00
20000000.00,754301.00
165000000.00,756244673.00
200000000.00,757677748.00
220000000.00,757890267.00
180000000.00,758536735.00
2000000.00,759504.00
50000000.00,76073556.00
19000000.00,76086711.00
880000.00,76090613.00
30000000.00,76187790.00
8000000.00,76200721.00
11000000.00,76238901.00
25000000.00,76270454.00
42500000.00,76347393.00
15000000.00,76382.00
138000000.00,76416746.00
110000000.00,76482461.00
2000000.00,76654.00
8000000.00,76657000.00
45000000.00,76665507.00
45000000.00,76904429.00
15000000.00,76954311.00
200000000.00,760574453.00
4000000.00,760678.00
125000000.00,766575131.00
125000000.00,767820459.00
28000000.00,77024944.00
12000000.00,77063461.00
40000000.00,77109957.00
500000.00,77121.00
18000000.00,77147031.00
25000000.00,77208711.00
35000000.00,77220596.00
68000000.00,77224232.00
22000000.00,77229695.00
35000000.00,77392139.00
28000000.00,77477297.00
15000000.00,77514401.00
55000000.00,77548122.00
48000000.00,77562568.00
32000000.00,77593167.00
115000000.00,77628265.00
18000000.00,77635035.00
75000000.00,77636443.00
8500000.00,77733867.00
23000000.00,77735925.00
10000000.00,77959374.00
170000000.00,771137007.00
3000000.00,772366.00
6000000.00,773490.00
11000000.00,775398007.00
6400000.00,78019031.00
60000000.00,78080697.00
16000000.00,78099156.00
950000.00,78122.00
16000000.00,78208812.00
40000000.00,78269970.00
85000000.00,78353508.00
11000000.00,78356170.00
60000000.00,78481410.00
20000000.00,78613981.00
29000000.00,78652207.00
25000000.00,78656813.00
20000000.00,78769428.00
2000000.00,78900000.00
10000000.00,78944998.00
3000000.00,78948.00
85000000.00,78948765.00
25000000.00,780326.00
1800000.00,783733.00
58000000.00,785025593.00
35000000.00,786532.00
185000000.00,786635413.00
5250000.00,786677.00
110000000.00,786680557.00
178000000.00,787176729.00
5500000.00,788191.00
230000000.00,788241137.00
160000000.00,789300444.00
130000000.00,79076678.00
20000000.00,79114085.00
40000000.00,79123.00
4000000.00,79250193.00
5000000.00,79282312.00
55000000.00,79312301.00
6400000.00,79384539.00
45000000.00,79604820.00
12000000.00,79817937.00
32000000.00,79915361.00
33000000.00,79958599.00
21600000.00,791154.00
10500000.00,792965326.00
130000000.00,794020264.00
200000000.00,794697557.00
125000000.00,796579674.00
4000000.00,797439.00
175000000.00,799976015.00
20000000.00,8000000.00
5000000.00,8000000.00
3768785.00,8000000.00
3500000.00,8000000.00
3200000.00,8000000.00
730000.00,8000000.00
200000.00,8000000.00
134000.00,8000000.00
4500000.00,8000366.00
50000000.00,8004221.00
1800000.00,8006717.00
4700000.00,8025872.00
13000000.00,8064972.00
4200000.00,8078683.00
18200000.00,8108673.00
16000000.00,8120148.00
19000000.00,8123860.00
16500000.00,8126380.00
13000000.00,8130727.00
5400000.00,8133256.00
20000000.00,8135024.00
989000.00,8158.00
28000000.00,8165213.00
6000000.00,8173486.00
4000000.00,8200000.00
2700000.00,8200000.00
15000000.00,8200127.00
25000000.00,8208594.00
16000000.00,8217571.00
20000000.00,8221700.00
15000000.00,8224998.00
27000.00,8231.00
10000000.00,8243567.00
10000000.00,8259753.00
950000.00,8267066.00
8000000.00,8279017.00
20000000.00,8284331.00
24000000.00,8292914.00
5000000.00,8297.00
20000000.00,8300821.00
4000000.00,8302995.00
20000000.00,8359720.00
7000000.00,8373585.00
50000.00,8374.00
50000000.00,8374062.00
10000000.00,8378853.00
16000000.00,8400000.00
33000000.00,8408835.00
24000000.00,8427204.00
28000000.00,8434601.00
6000000.00,8446952.00
560000.00,8462.00
10000000.00,8465845.00
45000000.00,8488871.00
42000000.00,8514325.00
7500000.00,8539003.00
70000.00,8555.00
5500000.00,8589831.00
30000000.00,8593154.00
28000000.00,8594558.00
3750000.00,8607693.00
17000000.00,8607815.00
17000000.00,8609949.00
15600000.00,8626264.00
10000000.00,8629895.00
5000000.00,8655397.00
15000000.00,8667209.00
2000000.00,8685632.00
12000000.00,8706701.00
1200000.00,8708.00
27000000.00,8723600.00
15000000.00,8735529.00
2380000.00,8739576.00
5500000.00,8761608.00
15000000.00,8767338.00
30000000.00,8786287.00
75000.00,8799.00
1800000.00,8800000.00
10000000.00,8801940.00
7000000.00,8824553.00
30000000.00,8845575.00
20000000.00,8846875.00
8000000.00,8864699.00
10000000.00,8890094.00
28000000.00,8891623.00
6400000.00,8902141.00
12500000.00,8912003.00
15000000.00,8921050.00
12000000.00,8942516.00
20000000.00,8967531.00
250000.00,8969065.00
8200000.00,80003527.00
43000000.00,80013623.00
30000000.00,80147166.00
23000000.00,80171596.00
39000000.00,80200000.00
18000000.00,80227619.00
30000000.00,80276156.00
50000000.00,80369970.00
58000000.00,80480566.00
22000000.00,80491516.00
9000000.00,80500000.00
50000000.00,80583311.00
27000000.00,80681183.00
1660000.00,80745.00
60000000.00,80767884.00
24000000.00,80812424.00
85000000.00,80831893.00
4000000.00,800000.00
160000000.00,807330936.00
60000000.00,81079566.00
39000000.00,81150788.00
61000000.00,81152505.00
2000000.00,81197047.00
4500000.00,81198894.00
11000000.00,81204830.00
35000000.00,81209222.00
25000000.00,81249176.00
10000000.00,81263489.00
26000000.00,81275291.00
1200000.00,81338.00
15000000.00,81357930.00
1100000.00,81371.00
20000000.00,81424988.00
21000000.00,81452811.00
20000000.00,81461343.00
30000000.00,81529000.00
3500000.00,81600000.00
30000000.00,81613606.00
16000000.00,81742618.00
9000000.00,81831866.00
11900000.00,81897.00
12300000.00,81972846.00
180000000.00,814037575.00
950000.00,814666.00
750000.00,814801.00
75000000.00,817400878.00
8000000.00,82000000.00
28000000.00,82119036.00
100000000.00,82145379.00
30000000.00,82148538.00
60000000.00,82150183.00
25000000.00,82150642.00
35000000.00,82182803.00
4800000.00,82241110.00
32000000.00,82332450.00
32000000.00,82339483.00
30000000.00,82409520.00
11000000.00,82438670.00
12000000.00,82497035.00
45000000.00,82513490.00
30000.00,82698.00
50000000.00,82751189.00
3000000.00,82780.00
60000000.00,82812456.00
25000000.00,82917283.00
14000000.00,82925064.00
8000000.00,82955633.00
150000000.00,821133378.00
139000000.00,821706375.00
6600000.00,828.00
136200000.00,829724737.00
9000000.00,83051676.00
85000000.00,83080084.00
11000000.00,83088295.00
35000000.00,83109359.00
35000000.00,83226569.00
30000000.00,83282296.00
50000000.00,83306268.00
2280000.00,83320000.00
5000000.00,83356.00
3500000.00,83453539.00
5500000.00,83529758.00
24000000.00,83531958.00
10000000.00,83593107.00
24000000.00,83660160.00
16500000.00,83792062.00
42000000.00,83833602.00
270000.00,830700.00
160000000.00,832551961.00
3000000.00,834953.00
210000000.00,836519699.00
10000000.00,836641.00
1000000.00,839145.00
60000000.00,84154026.00
2289247.00,84300000.00
30000000.00,84393749.00
35000000.00,84606030.00
30000000.00,84646831.00
350000.00,84689.00
12000000.00,84970337.00
7000.00,841926.00
1800000.00,842693.00
1000000.00,844377.00
115000000.00,848998877.00
137000000.00,85131830.00
20000000.00,85146165.00
99000000.00,85210012.00
11000000.00,85278712.00
100000000.00,85287417.00
10000000.00,85300000.00
36000000.00,85309093.00
600000.00,85343.00
12000000.00,85369830.00
13500000.00,85434516.00
12000000.00,85450484.00
9000000.00,85527.00
24000000.00,85527867.00
20000000.00,85583945.00
75000000.00,85632458.00
7000000.00,85773649.00
35000000.00,85911226.00
31500000.00,85915846.00
5000000.00,851690.00
1000000.00,852206.00
1000000.00,852399.00
116000000.00,853628605.00
180000000.00,853958289.00
175000000.00,855210203.00
90000000.00,859701857.00
5700000.00,86051320.00
50000000.00,86234503.00
2800000.00,86300000.00
25500000.00,86301599.00
48000000.00,86607223.00
35000000.00,86648359.00
24000000.00,86737464.00
40000000.00,86778557.00
80000000.00,86787530.00
69000000.00,86796502.00
72500000.00,86802457.00
40000000.00,86808205.00
20000000.00,86858578.00
23000000.00,86930411.00
5000000.00,861325.00
5500000.00,863895.00
130000000.00,864868047.00
850000.00,865708.00
1600000.00,868081.00
200000000.00,869113101.00
18000000.00,87000000.00
16000000.00,87041569.00
58000000.00,87100000.00
60000000.00,87123569.00
40000000.00,87145086.00
14000000.00,87166699.00
68000000.00,87173475.00
9400000.00,87226613.00
300000.00,87264.00
4000000.00,87400000.00
90000000.00,87420776.00
55000000.00,87473024.00
59000000.00,87527651.00
109000000.00,87683966.00
3000000.00,87727807.00
35000000.00,87775050.00
12000000.00,87793.00
40000000.00,87949859.00
30000000.00,87956618.00
15000000.00,87973835.00
263000000.00,872395091.00
14500000.00,872757.00
20000000.00,873617.00
100000000.00,879225135.00
300000000.00,879500760.00
95000000.00,879765137.00
50000000.00,88316835.00
37500000.00,88473016.00
12000000.00,88538742.00
15500000.00,88611837.00
60000000.00,88832210.00
70000000.00,88933562.00
32000000.00,88978458.00
175000000.00,880166350.00
25000000.00,881745.00
800000.00,881950.00
7700000.00,882290.00
9000000.00,883887.00
1000000.00,884.00
3500000.00,886410.00
75000000.00,886606412.00
1200000.00,887000.00
109000000.00,887210985.00
35000000.00,89102315.00
400000.00,89134.00
32000000.00,89441732.00
25000000.00,89476265.00
750000.00,89609.00
100000000.00,89693309.00
75000000.00,89758389.00
50000000.00,89895930.00
30000000.00,89955540.00
3500000.00,890303.00
13500000.00,892506.00
5000000.00,894030.00
258000000.00,894860230.00
3000000.00,895932.00
150000000.00,897099794.00
3900000.00,9000000.00
1500000.00,9000000.00
1000000.00,9000000.00
1000000.00,9000000.00
3000000.00,9012000.00
3000000.00,9017070.00
30000000.00,9037427.00
15000000.00,9059170.00
10000000.00,9069.00
400000.00,9071.00
18000000.00,9082906.00
900000.00,9097072.00
5000000.00,9109597.00
550000.00,9111.00
350000.00,9118.00
2160000.00,9132000.00
11000000.00,9170214.00
2000000.00,9172000.00
25000000.00,9186073.00
6200000.00,9205924.00
20000000.00,9208876.00
1800000.00,9233730.00
2000000.00,9250000.00
4600000.00,9261711.00
10000000.00,9263940.00
8000000.00,9266180.00
5360529.00,9279960.00
25000000.00,9286314.00
1100000.00,9297407.00
11000000.00,9307166.00
25000000.00,9313302.00
4500000.00,9330465.00
1500000.00,9345061.00
27000000.00,9352089.00
20000000.00,9355369.00
5000000.00,9371036.00
12500000.00,9376444.00
500000.00,9387581.00
6400000.00,9394401.00
4000000.00,9412015.00
10000000.00,9424052.00
40000000.00,9430149.00
17000000.00,9438074.00
7400000.00,9443864.00
25000000.00,9445081.00
22000000.00,9448623.00
500000.00,9470209.00
2000000.00,9505996.00
55000000.00,9521458.00
6800000.00,9533964.00
20000000.00,9537120.00
15000000.00,9579068.00
2500000.00,9598.00
910000.00,9600000.00
2000000.00,9615464.00
1000000.00,9617402.00
13000000.00,9633387.00
3000000.00,9639390.00
20000000.00,9649039.00
5800000.00,9662214.00
50000000.00,9667188.00
45000000.00,9676497.00
1700000.00,9696537.00
1700000.00,9700000.00
5100000.00,9709597.00
17000000.00,9729088.00
25000000.00,9742480.00
4300000.00,9791282.00
30000.00,9812.00
50000000.00,9812870.00
37500000.00,9813309.00
22000000.00,9818792.00
4000000.00,9821335.00
3500000.00,9871.00
15000000.00,9932339.00
4400000.00,9969237.00
3000000.00,9981635.00
20000000.00,9985316.00
17000000.00,90008356.00
1300000.00,90213.00
35000000.00,90221182.00
48000000.00,90376224.00
10000000.00,90384306.00
26000000.00,90396664.00
10000000.00,90453550.00
60000000.00,90482317.00
17500000.00,90508336.00
45000000.00,90523726.00
55000000.00,90552675.00
60000000.00,90558582.00
23000000.00,90614445.00
40000000.00,90717684.00
6000000.00,90777.00
8000000.00,90815558.00
5000000.00,90904854.00
10000000.00,90909.00
7000.00,900.00
558000.00,900000.00
55000000.00,900805359.00
10000000.00,900926.00
1305000.00,909000.00
15000000.00,909822.00
25000000.00,91036760.00
25000000.00,91116.00
40000000.00,91126600.00
3000000.00,91266581.00
10000000.00,91328463.00
30000000.00,91388487.00
50000000.00,91419352.00
32000000.00,91444095.00
7000000.00,91513111.00
95000000.00,91669648.00
42000000.00,91678442.00
100000000.00,91800000.00
20000000.00,91902438.00
28000000.00,91943956.00
159000000.00,910234.00
40000000.00,915840.00
10000000.00,92094360.00
18000000.00,92096558.00
40000000.00,92110539.00
40000000.00,92256918.00
40000000.00,92302502.00
18000000.00,92357499.00
30000000.00,92494381.00
22000000.00,92542418.00
12000000.00,92618117.00
17000000.00,92670237.00
20000000.00,92678948.00
50000000.00,92690959.00
4500000.00,92723.00
12000000.00,92863945.00
18000000.00,92935067.00
16000000.00,92961960.00
21500000.00,92987651.00
40000000.00,92994927.00
1500000.00,922727.00
2000000.00,926.00
5000000.00,927074.00
6800000.00,927107.00
94000000.00,927598249.00
10000000.00,93074616.00
35000000.00,93291478.00
120000000.00,93394462.00
15000000.00,93411426.00
27000000.00,93466095.00
15000000.00,93589701.00
13500000.00,93631744.00
58000000.00,93672764.00
250000000.00,935213767.00
70000000.00,935253978.00
94000000.00,936181011.00
28000000.00,94050951.00
30000000.00,94156456.00
45000000.00,94215000.00
22000000.00,94270488.00
28000000.00,94500826.00
21000000.00,94523781.00
10000.00,94596.00
50000000.00,94704227.00
28000000.00,94728529.00
38000000.00,94763758.00
16000000.00,94812.00
32000000.00,94875000.00
95000000.00,94894448.00
75000000.00,94944017.00
18000000.00,94953.00
70000000.00,94973540.00
750000.00,940936.00
150000000.00,943076457.00
250000000.00,945577621.00
17000000.00,95092667.00
35000000.00,95104304.00
3000000.00,95204.00
100000000.00,95255485.00
3500000.00,95292744.00
60000000.00,95538560.00
75000000.00,95572749.00
28000000.00,95607360.00
13000000.00,95638592.00
22000000.00,95708457.00
35000000.00,95713069.00
12000000.00,95800000.00
30000000.00,95857262.00
15000000.00,95872148.00
40000000.00,95989590.00
4000000.00,953314.00
900000.00,958978.00
82000000.00,96024898.00
37000000.00,96068724.00
35000000.00,96096018.00
20000000.00,96147688.00
80000000.00,96148711.00
100000000.00,96150482.00
40000000.00,96398826.00
20000000.00,96407655.00
50000000.00,96469187.00
25000000.00,96633833.00
26000000.00,96666486.00
27500000.00,96673002.00
1000000.00,96734.00
5000000.00,96760.00
3500000.00,96793.00
30000000.00,96890794.00
27000000.00,96900000.00
20000000.00,96908458.00
72000000.00,96947540.00
85000000.00,96971293.00
250000000.00,960238087.00
175000000.00,960360109.00
125000000.00,960429357.00
300000000.00,963420425.00
90000000.00,964496193.00
4600000.00,968805.00
25000000.00,97030468.00
37000000.00,97143987.00
75000000.00,97387965.00
29000000.00,97413527.00
31000000.00,97470701.00
100000000.00,97523020.00
28000000.00,97531134.00
7000000.00,97600000.00
20000000.00,97628717.00
50000000.00,97651543.00
37000000.00,97658712.00
52000000.00,97709034.00
17000000.00,97778356.00
35000000.00,97799865.00
11000000.00,97837138.00
21000000.00,97896107.00
8000000.00,973443.00
125000000.00,973519921.00
4000000.00,973613.00
76000000.00,975216835.00
4000000.00,978527.00
800000.00,98000000.00
20000000.00,98114471.00
100000000.00,98227017.00
38000000.00,98230839.00
18000000.00,98267558.00
80000000.00,98341932.00
30000000.00,98345423.00
25000000.00,98406855.00
5000000.00,98677816.00
55000000.00,98699769.00
7000000.00,98754000.00
15000000.00,98800000.00
1500000.00,98806.00
60000000.00,98819789.00
53000000.00,98837872.00
12000000.00,98963392.00
80000000.00,98983590.00
79300000.00,986214868.00
5000000.00,989319.00
80000000.00,99010667.00
13000000.00,99034125.00
100000000.00,99123656.00
24000000.00,99135571.00
5000000.00,99147.00
32000000.00,99296462.00
35000000.00,99423000.00
51000000.00,99624873.00
200000.00,99750000.00
60000000.00,99823958.00
1500000.00,99870886.00
21000000.00,991329.00
12000000.00,994790.00
10000000.00,997921.00
